symbol,entry_date,exit_date,entry_price,exit_price,direction,confidence,game_score,reason,pnl,equity,win,mae,mfe
IBB,2025-12-10T14:00:00+00:00,2025-12-17T14:00:00+00:00,167.875,169.08,SHORT,0.6799974907996806,0.5,TIME_EXIT,-286.3687585886689,97307.5605041065,False,,
SILVER,2025-12-11T09:30:00+00:00,2025-12-11T14:00:00+00:00,56.06,56.2,LONG,0.636320223846935,0.5,TAKE_PROFIT,54.523390105216926,97362.08389421173,True,,
VTI,2025-12-11T09:30:00+00:00,2025-12-11T18:00:00+00:00,338.82,339.53,LONG,0.6050218523284022,0.5,TAKE_PROFIT,133.50409267229804,97495.587986884,True,,
HYG,2025-12-11T09:30:00+00:00,2025-12-18T09:30:00+00:00,80.735,80.565,LONG,0.6047837316222832,0.5,TIME_EXIT,-391.864626057175,97103.72336082684,False,,
SLV,2025-12-11T09:30:00+00:00,2025-12-11T14:00:00+00:00,56.06,56.2,LONG,0.636320223846935,0.5,TAKE_PROFIT,54.523390105216926,97158.24675093206,True,,
UNH,2025-12-11T09:30:00+00:00,2025-12-12T14:00:00+00:00,328.28,341.38,LONG,0.6492860678460516,0.5,TAKE_PROFIT,1033.6638631018388,98191.9106140339,True,,
JNJ,2025-12-11T09:30:00+00:00,2025-12-11T15:00:00+00:00,206.54,206.985,LONG,0.6039536295093988,0.5,TAKE_PROFIT,55.8373493543901,98247.74796338828,True,,
GS,2025-12-11T09:30:00+00:00,2025-12-11T15:00:00+00:00,889.115,897.05,LONG,0.647914113811459,0.5,TAKE_PROFIT,199.6066344708079,98447.3545978591,True,,
SILVER,2025-12-11T14:00:00+00:00,2025-12-11T15:00:00+00:00,56.63,56.98,LONG,0.6764215366421985,0.5,TAKE_PROFIT,146.44567016681876,98593.80026802592,True,,
DIA,2025-12-11T14:00:00+00:00,2025-12-11T15:00:00+00:00,483.52,485.07,LONG,0.6128319797984781,0.5,TAKE_PROFIT,165.10608198265342,98758.90635000858,True,,
TLT,2025-12-11T14:00:00+00:00,2025-12-12T13:00:00+00:00,88.76,87.68222999999999,LONG,0.6469020801582693,0.5,STOP_LOSS,-930.7333803941876,97828.1729696144,False,,
LQD,2025-12-11T14:00:00+00:00,2025-12-12T15:00:00+00:00,111.22,110.294595,LONG,0.6222580230024453,0.5,STOP_LOSS,-995.6685702910332,96832.50439932336,False,,
SLV,2025-12-11T14:00:00+00:00,2025-12-11T15:00:00+00:00,56.63,56.98,LONG,0.6764215366421985,0.5,TAKE_PROFIT,146.44567016681876,96978.95006949018,True,,
UNG,2025-12-11T14:00:00+00:00,2025-12-11T15:00:00+00:00,13.41,13.38,SHORT,0.6580002151233005,0.5,TAKE_PROFIT,25.59416716048076,97004.54423665066,True,,
NVDA,2025-12-11T14:00:00+00:00,2025-12-11T15:00:00+00:00,176.835,176.82,SHORT,0.6752014858330045,0.5,TAKE_PROFIT,1.99922101011224,97006.54345766078,True,,
AMD,2025-12-11T14:00:00+00:00,2025-12-11T15:00:00+00:00,210.94,210.89,SHORT,0.6728112861756134,0.5,TAKE_PROFIT,3.511721674935582,97010.05517933572,True,,
SMCI,2025-12-11T14:00:00+00:00,2025-12-12T16:00:00+00:00,33.235,32.69,SHORT,0.6384342697057149,0.5,TAKE_PROFIT,190.40062547696,97200.45580481268,True,,
ARM,2025-12-11T14:00:00+00:00,2025-12-11T15:00:00+00:00,135.17,135.12,SHORT,0.6552286757903769,0.5,TAKE_PROFIT,6.841712406897768,97207.29751721956,True,,
SOUN,2025-12-11T14:00:00+00:00,2025-12-15T14:00:00+00:00,11.665,10.96,SHORT,0.6671671851372701,0.5,TAKE_PROFIT,672.5886631509167,97879.8861803705,True,,
TSLA,2025-12-11T14:00:00+00:00,2025-12-12T14:00:00+00:00,441.675,457.331875,SHORT,0.6031529186691479,0.5,STOP_LOSS,-723.0696605773637,97156.81651979312,False,,
UNH,2025-12-11T14:00:00+00:00,2025-12-12T14:00:00+00:00,333.79,341.38,LONG,0.7082458633768423,0.5,TAKE_PROFIT,578.0844330000245,97734.90095279316,True,,
ES,2025-12-12T09:30:00+00:00,2025-12-12T16:00:00+00:00,690.8,680.79852,LONG,0.6139710598098099,0.5,STOP_LOSS,-802.3987804478779,96932.50217234528,False,,
SPY,2025-12-12T09:30:00+00:00,2025-12-12T16:00:00+00:00,690.8,680.79852,LONG,0.6139710598098099,0.5,STOP_LOSS,-802.3987804478779,96130.10339189738,False,,
DIA,2025-12-12T09:30:00+00:00,2025-12-12T15:00:00+00:00,488.39,488.39,LONG,0.757311647362003,0.5,TAKE_PROFIT,0.0,96130.10339189738,False,,
BAC,2025-12-12T09:30:00+00:00,2025-12-12T15:00:00+00:00,54.58,54.825,LONG,0.6460337089027027,0.5,TAKE_PROFIT,132.39759489260845,96262.50098679,True,,
GOLD,2025-12-12T14:00:00+00:00,2025-12-18T16:00:00+00:00,399.77,400.37,LONG,0.752295690855326,0.5,TAKE_PROFIT,60.88434668240805,96323.3853334724,True,,
SILVER,2025-12-12T14:00:00+00:00,2025-12-17T13:00:00+00:00,58.36,58.56,LONG,0.7394638599898771,0.5,TAKE_PROFIT,61.834136903651455,96385.21947037605,True,,
TLT,2025-12-12T14:00:00+00:00,2025-12-12T15:00:00+00:00,87.44,87.36,SHORT,0.6096105368173046,0.5,TAKE_PROFIT,63.94661987259843,96449.16609024863,True,,
GLD,2025-12-12T14:00:00+00:00,2025-12-18T16:00:00+00:00,399.77,400.37,LONG,0.752295690855326,0.5,TAKE_PROFIT,60.88434668240805,96510.05043693104,True,,
SLV,2025-12-12T14:00:00+00:00,2025-12-17T13:00:00+00:00,58.36,58.56,LONG,0.7394638599898771,0.5,TAKE_PROFIT,61.834136903651455,96571.8845738347,True,,
UNG,2025-12-12T14:00:00+00:00,2025-12-12T15:00:00+00:00,12.725,12.675,SHORT,0.7810512979682914,0.5,TAKE_PROFIT,46.192802530078175,96618.07737636476,True,,
JPM,2025-12-12T14:00:00+00:00,2025-12-15T14:00:00+00:00,318.81,320.035,LONG,0.7882936047815459,0.5,TAKE_PROFIT,63.68298922507279,96681.76036558984,True,,
JNJ,2025-12-15T09:30:00+00:00,2025-12-15T15:00:00+00:00,211.605,212.265,LONG,0.6993887862017136,0.5,TAKE_PROFIT,103.5755902351368,96785.33595582498,True,,
UNG,2025-12-15T14:00:00+00:00,2025-12-16T13:00:00+00:00,12.41,12.37,SHORT,0.6944831671236386,0.5,TAKE_PROFIT,37.346968568656834,96822.68292439364,True,,
ARM,2025-12-15T14:00:00+00:00,2025-12-15T15:00:00+00:00,124.23,124.225,SHORT,0.7229898447085541,0.5,TAKE_PROFIT,0.4551739891349609,96823.13809838275,True,,
TSLA,2025-12-15T14:00:00+00:00,2025-12-15T16:00:00+00:00,477.645,481.28,LONG,0.6589633388568759,0.5,TAKE_PROFIT,86.34694247947495,96909.48504086224,True,,
JPM,2025-12-15T14:00:00+00:00,2025-12-22T14:00:00+00:00,320.62,319.89,LONG,0.7096858669130021,0.5,TIME_EXIT,-59.68779468190633,96849.79724618034,False,,
BAC,2025-12-15T14:00:00+00:00,2025-12-22T14:00:00+00:00,55.63,55.72,LONG,0.7640122462327141,0.5,TIME_EXIT,48.62421184383322,96898.42145802418,True,,
AMD,2025-12-16T09:30:00+00:00,2025-12-16T15:00:00+00:00,207.28,206.58,SHORT,0.6172261444622821,0.5,TAKE_PROFIT,38.61725707716513,96937.03871510134,True,,
SOUN,2025-12-16T09:30:00+00:00,2025-12-23T09:30:00+00:00,10.79,11.27,SHORT,0.6830448129943261,0.5,TIME_EXIT,-485.61943812863535,96451.41927697272,False,,
SPG,2025-12-16T09:30:00+00:00,2025-12-17T15:00:00+00:00,184.29,184.34,LONG,0.6263785642911239,0.5,TAKE_PROFIT,15.083143211170489,96466.50242018388,True,,
USO,2025-12-16T14:00:00+00:00,2025-12-16T15:00:00+00:00,66.35,66.35,SHORT,0.7563087818254182,0.5,TAKE_PROFIT,0.0,96466.50242018388,False,,
UNG,2025-12-16T14:00:00+00:00,2025-12-16T15:00:00+00:00,12.015,11.99,SHORT,0.7179218369521847,0.5,TAKE_PROFIT,26.021792560358268,96492.52421274425,True,,
ARM,2025-12-16T14:00:00+00:00,2025-12-16T15:00:00+00:00,121.05,121.05,SHORT,0.7472370307037959,0.5,TAKE_PROFIT,0.0,96492.52421274425,False,,
XLE,2025-12-16T14:00:00+00:00,2025-12-16T15:00:00+00:00,44.35,44.31,SHORT,0.6907000458520838,0.5,TAKE_PROFIT,30.624286482597626,96523.14849922684,True,,
XOM,2025-12-16T14:00:00+00:00,2025-12-16T15:00:00+00:00,115.63,115.055,SHORT,0.6866838896728795,0.5,TAKE_PROFIT,167.86756257727384,96691.01606180413,True,,
OXY,2025-12-16T14:00:00+00:00,2025-12-16T15:00:00+00:00,39.14,39.06,SHORT,0.7205608223692643,0.5,TAKE_PROFIT,46.112882078789646,96737.1289438829,True,,
TSLA,2025-12-17T09:30:00+00:00,2025-12-17T15:00:00+00:00,489.21,491.475,LONG,0.6192057437225851,0.5,TAKE_PROFIT,70.20814700198149,96807.33709088487,True,,
SILVER,2025-12-17T14:00:00+00:00,2025-12-17T16:00:00+00:00,59.925,59.96,LONG,0.6819657083833404,0.5,TAKE_PROFIT,10.454125658300464,96817.79121654318,True,,
SLV,2025-12-17T14:00:00+00:00,2025-12-17T16:00:00+00:00,59.925,59.96,LONG,0.6819657083833404,0.5,TAKE_PROFIT,10.454125658300464,96828.24534220148,True,,
NVDA,2025-12-17T14:00:00+00:00,2025-12-17T15:00:00+00:00,174.575,173.385,SHORT,0.6029959894248633,0.5,TAKE_PROFIT,135.5188837857445,96963.76422598722,True,,
USO,2025-12-18T09:30:00+00:00,2025-12-25T09:30:00+00:00,68.25,70.19,LONG,0.658888003607796,0.5,TIME_EXIT,1062.7666813469884,98026.5309073342,True,,
UNG,2025-12-18T09:30:00+00:00,2025-12-22T13:00:00+00:00,12.66,11.91807,LONG,0.6612721009391858,0.5,STOP_LOSS,-1032.9892905544789,96993.54161677972,False,,
LQD,2025-12-18T14:00:00+00:00,2025-12-23T14:00:00+00:00,110.835,110.004885,LONG,0.6439422499781192,0.5,STOP_LOSS,-1256.6567594079768,95736.88485737174,False,,
MSFT,2025-12-18T14:00:00+00:00,2025-12-18T15:00:00+00:00,483.345,486.025,LONG,0.6242681309330539,0.5,TAKE_PROFIT,207.0785069683335,95943.96336434007,True,,
META,2025-12-18T14:00:00+00:00,2025-12-18T15:00:00+00:00,662.84,663.81,LONG,0.6143173145214873,0.5,TAKE_PROFIT,39.215561961288394,95983.17892630136,True,,
UNH,2025-12-18T14:00:00+00:00,2025-12-25T14:00:00+00:00,326.98,327.675,SHORT,0.6889182342293636,0.5,TIME_EXIT,-47.7001344418127,95935.47879185955,False,,
SMCI,2025-12-19T09:30:00+00:00,2025-12-26T09:30:00+00:00,29.38,30.56,SHORT,0.699964475621127,0.5,TIME_EXIT,-441.5422553439941,95493.93653651555,False,,
NQ,2025-12-19T14:00:00+00:00,2025-12-26T14:00:00+00:00,616.6,624.235,LONG,0.6570725249735088,0.5,TIME_EXIT,413.87288149812144,95907.80941801368,True,,
QQQ,2025-12-19T14:00:00+00:00,2025-12-26T14:00:00+00:00,616.6,624.235,LONG,0.6570725249735088,0.5,TIME_EXIT,413.87288149812144,96321.68229951178,True,,
NVDA,2025-12-19T14:00:00+00:00,2025-12-22T13:00:00+00:00,180.265,182.815,LONG,0.678439489593363,0.5,TAKE_PROFIT,189.9900262962651,96511.67232580805,True,,
AMD,2025-12-19T14:00:00+00:00,2025-12-26T14:00:00+00:00,211.705,213.23,LONG,0.6345133568326846,0.5,TIME_EXIT,81.24322752674543,96592.9155533348,True,,
PLTR,2025-12-19T14:00:00+00:00,2025-12-19T15:00:00+00:00,190.475,191.15,LONG,0.6535053583834262,0.5,TAKE_PROFIT,39.88022468734087,96632.79577802212,True,,
VNQ,2025-12-19T14:00:00+00:00,2025-12-19T15:00:00+00:00,88.775,88.65,SHORT,0.6612268041162876,0.5,TAKE_PROFIT,61.62034990372448,96694.41612792586,True,,
VNQ,2025-12-22T09:30:00+00:00,2025-12-22T15:00:00+00:00,88.575,88.57,SHORT,0.6694163650962349,0.5,TAKE_PROFIT,2.68595600355867,96697.1020839294,True,,
ES,2025-12-22T14:00:00+00:00,2025-12-23T14:00:00+00:00,683.97,685.745,LONG,0.6159602483600535,0.5,TAKE_PROFIT,180.97025054869735,96878.0723344781,True,,
NQ,2025-12-22T14:00:00+00:00,2025-12-23T19:00:00+00:00,620.58,621.62,LONG,0.6373733625448257,0.5,TAKE_PROFIT,80.33263758655615,96958.40497206466,True,,
GOLD,2025-12-22T14:00:00+00:00,2025-12-22T15:00:00+00:00,406.32,407.27,LONG,0.6085241844505551,0.5,TAKE_PROFIT,128.31202810697852,97086.71700017164,True,,
SILVER,2025-12-22T14:00:00+00:00,2025-12-23T13:00:00+00:00,62.445,62.815,LONG,0.7105755412312958,0.5,TAKE_PROFIT,139.25242946754275,97225.96942963915,True,,
SPY,2025-12-22T14:00:00+00:00,2025-12-23T14:00:00+00:00,683.97,685.745,LONG,0.6159602483600535,0.5,TAKE_PROFIT,180.97025054869735,97406.93968018786,True,,
QQQ,2025-12-22T14:00:00+00:00,2025-12-23T19:00:00+00:00,620.58,621.62,LONG,0.6373733625448257,0.5,TAKE_PROFIT,80.33263758655615,97487.27231777442,True,,
IWM,2025-12-22T14:00:00+00:00,2025-12-29T14:00:00+00:00,253.43,250.27,LONG,0.6372547099712986,0.5,TIME_EXIT,-577.7795510795527,96909.49276669486,False,,
VTI,2025-12-22T14:00:00+00:00,2025-12-24T17:00:00+00:00,337.2,339.92,LONG,0.6094513984558717,0.5,TAKE_PROFIT,423.53642136600496,97333.02918806089,True,,
TLT,2025-12-22T14:00:00+00:00,2025-12-23T14:00:00+00:00,87.325,87.17,SHORT,0.6631600574068732,0.5,TAKE_PROFIT,208.788767683706,97541.81795574458,True,,
GLD,2025-12-22T14:00:00+00:00,2025-12-22T15:00:00+00:00,406.32,407.27,LONG,0.6085241844505551,0.5,TAKE_PROFIT,128.31202810697852,97670.12998385156,True,,
SLV,2025-12-22T14:00:00+00:00,2025-12-23T13:00:00+00:00,62.445,62.815,LONG,0.7105755412312958,0.5,TAKE_PROFIT,139.25242946754275,97809.3824133191,True,,
USO,2025-12-22T14:00:00+00:00,2025-12-22T15:00:00+00:00,69.45,69.69,LONG,0.6446563834944596,0.5,TAKE_PROFIT,137.7872192544529,97947.16963257355,True,,
UNG,2025-12-22T14:00:00+00:00,2025-12-22T15:00:00+00:00,11.595,11.59,SHORT,0.620331001275729,0.5,TAKE_PROFIT,4.896268297992061,97952.06590087154,True,,
NVDA,2025-12-22T14:00:00+00:00,2025-12-23T14:00:00+00:00,183.83,184.47,LONG,0.6627857888941971,0.5,TAKE_PROFIT,54.311614773357455,98006.3775156449,True,,
GOOGL,2025-12-22T14:00:00+00:00,2025-12-23T19:00:00+00:00,307.39,314.92,LONG,0.6850358710278799,0.5,TAKE_PROFIT,644.8920416073789,98651.26955725228,True,,
JNJ,2025-12-22T14:00:00+00:00,2025-12-23T14:00:00+00:00,205.84,205.51,SHORT,0.6645493817959979,0.5,TAKE_PROFIT,50.15612570200615,98701.42568295429,True,,
VNQ,2025-12-22T14:00:00+00:00,2025-12-29T14:00:00+00:00,87.815,89.215,SHORT,0.7296105035293726,0.5,TIME_EXIT,-830.1634694897363,97871.26221346456,False,,
SILVER,2025-12-23T14:00:00+00:00,2025-12-23T16:00:00+00:00,62.92,63.93,LONG,0.6276819100443305,0.5,TAKE_PROFIT,359.5478429977614,98230.81005646232,True,,
TLT,2025-12-23T14:00:00+00:00,2025-12-24T13:00:00+00:00,87.07,87.64756,SHORT,0.620521212040853,0.5,STOP_LOSS,-885.202871203728,97345.6071852586,False,,
LQD,2025-12-23T14:00:00+00:00,2025-12-24T16:00:00+00:00,109.895,110.445335,SHORT,0.6095568080996637,0.5,STOP_LOSS,-1078.7807371437482,96266.82644811484,False,,
SLV,2025-12-23T14:00:00+00:00,2025-12-23T16:00:00+00:00,62.92,63.93,LONG,0.6276819100443305,0.5,TAKE_PROFIT,359.5478429977614,96626.3742911126,True,,
ARM,2025-12-23T14:00:00+00:00,2025-12-23T15:00:00+00:00,111.075,111.075,SHORT,0.6339504982847115,0.5,TAKE_PROFIT,0.0,96626.3742911126,False,,
AMZN,2025-12-23T14:00:00+00:00,2025-12-23T19:00:00+00:00,231.27,232.13,LONG,0.6329724779659882,0.5,TAKE_PROFIT,112.90313280157964,96739.2774239142,True,,
XOM,2025-12-23T14:00:00+00:00,2025-12-23T18:00:00+00:00,118.98,119.92,LONG,0.6375439357052834,0.5,TAKE_PROFIT,296.4976544035885,97035.77507831778,True,,
JPM,2025-12-23T14:00:00+00:00,2025-12-23T15:00:00+00:00,324.75,325.24,LONG,0.7464798843234762,0.5,TAKE_PROFIT,60.128681603473055,97095.90375992125,True,,
NQ,2025-12-24T09:30:00+00:00,2025-12-24T14:00:00+00:00,622.35,622.41,LONG,0.6012233299778995,0.5,TAKE_PROFIT,9.681927725339284,97105.58568764658,True,,
GOLD,2025-12-24T09:30:00+00:00,2025-12-26T13:00:00+00:00,413.6,413.76,LONG,0.6618276302899347,0.5,TAKE_PROFIT,18.811176649557066,97124.39686429614,True,,
QQQ,2025-12-24T09:30:00+00:00,2025-12-24T14:00:00+00:00,622.35,622.41,LONG,0.6012233299778995,0.5,TAKE_PROFIT,9.681927725339284,97134.07879202148,True,,
GLD,2025-12-24T09:30:00+00:00,2025-12-26T13:00:00+00:00,413.6,413.76,LONG,0.6618276302899347,0.5,TAKE_PROFIT,18.811176649557066,97152.88996867104,True,,
USO,2025-12-24T09:30:00+00:00,2025-12-24T15:00:00+00:00,70.3,70.35,LONG,0.6244594297677148,0.5,TAKE_PROFIT,37.571659829708224,97190.46162850077,True,,
PFE,2025-12-24T09:30:00+00:00,2025-12-31T09:30:00+00:00,24.88,24.99,SHORT,0.697268587984243,0.5,TIME_EXIT,-215.76867502204416,96974.6929534787,False,,
SPG,2025-12-24T09:30:00+00:00,2025-12-24T15:00:00+00:00,187.63,187.74,LONG,0.6668751784491134,0.5,TAKE_PROFIT,26.52611172437402,97001.21906520308,True,,
TLT,2025-12-24T14:00:00+00:00,2025-12-31T14:00:00+00:00,87.685,87.79,LONG,0.6055906085078402,0.5,TIME_EXIT,123.13626254391488,97124.355327747,True,,
USO,2025-12-24T14:00:00+00:00,2025-12-26T15:00:00+00:00,70.42,69.16077,LONG,0.6690152314018626,0.5,STOP_LOSS,-1042.0815546427189,96082.27377310429,False,,
VNQ,2025-12-24T14:00:00+00:00,2025-12-31T14:00:00+00:00,88.48,88.865,LONG,0.6223001506156955,0.5,TIME_EXIT,307.9131747711571,96390.18694787544,True,,
SPG,2025-12-24T14:00:00+00:00,2025-12-24T15:00:00+00:00,188.7,188.7,LONG,0.6924489289933251,0.5,TAKE_PROFIT,0.0,96390.18694787544,False,,
DIA,2025-12-25T09:30:00+00:00,2025-12-31T16:00:00+00:00,486.945,481.72779,LONG,0.6337305208013885,0.5,STOP_LOSS,-1058.0748213778843,95332.11212649757,False,,
VTI,2025-12-25T09:30:00+00:00,2025-12-31T15:00:00+00:00,339.84,336.73293,LONG,0.6938615944039167,0.5,STOP_LOSS,-1150.3085910128152,94181.80353548474,False,,
LQD,2025-12-25T09:30:00+00:00,2026-01-01T09:30:00+00:00,110.64,110.2,LONG,0.6503142041935894,0.5,TIME_EXIT,-791.6847354652249,93390.11880001953,False,,
DIA,2025-12-25T14:00:00+00:00,2025-12-31T16:00:00+00:00,486.945,481.72779,LONG,0.6337305208013885,0.5,STOP_LOSS,-1025.1430814344742,92364.97571858505,False,,
VTI,2025-12-25T14:00:00+00:00,2025-12-31T15:00:00+00:00,339.84,336.73293,LONG,0.6938615944039167,0.5,STOP_LOSS,-1114.506148115088,91250.46957046994,False,,
LQD,2025-12-25T14:00:00+00:00,2026-01-01T14:00:00+00:00,110.64,110.2,LONG,0.6503142041935894,0.5,TIME_EXIT,-767.0441757441679,90483.42539472575,False,,
DIA,2025-12-26T09:30:00+00:00,2025-12-31T16:00:00+00:00,486.945,481.72779,LONG,0.6337305208013885,0.5,STOP_LOSS,-993.2363157875772,89490.18907893819,False,,
VTI,2025-12-26T09:30:00+00:00,2025-12-31T15:00:00+00:00,339.84,336.73293,LONG,0.6938615944039167,0.5,STOP_LOSS,-1079.8180278673517,88410.37105107083,False,,
LQD,2025-12-26T09:30:00+00:00,2026-01-02T09:30:00+00:00,110.64,110.2,LONG,0.6503142041935894,0.5,TIME_EXIT,-743.1705339086884,87667.20051716214,False,,
SILVER,2025-12-26T14:00:00+00:00,2025-12-26T15:00:00+00:00,67.9,68.58,LONG,0.7509288281761104,0.5,TAKE_PROFIT,110.56025817829143,87777.76077534043,True,,
TLT,2025-12-26T14:00:00+00:00,2026-01-02T14:00:00+00:00,88.08,87.24,LONG,0.748031564384735,0.5,TIME_EXIT,-973.52811905746,86804.23265628297,False,,
LQD,2025-12-26T14:00:00+00:00,2026-01-02T14:00:00+00:00,110.725,110.235,LONG,0.6761269276267451,0.5,TIME_EXIT,-768.067682691889,86036.16497359108,False,,
HYG,2025-12-26T14:00:00+00:00,2026-01-02T14:00:00+00:00,80.65,80.665,LONG,0.6746684400975574,0.5,TIME_EXIT,59.57965083691015,86095.74462442799,True,,
SLV,2025-12-26T14:00:00+00:00,2025-12-26T15:00:00+00:00,67.9,68.58,LONG,0.7509288281761104,0.5,TAKE_PROFIT,110.56025817829143,86206.30488260627,True,,
UNG,2025-12-26T14:00:00+00:00,2025-12-26T15:00:00+00:00,12.96,12.98,LONG,0.6404069502406415,0.5,TAKE_PROFIT,15.87845175999074,86222.18333436626,True,,
NVDA,2025-12-26T14:00:00+00:00,2025-12-26T18:00:00+00:00,191.21,192.28,LONG,0.6614546495770481,0.5,TAKE_PROFIT,165.68946047780432,86387.87279484406,True,,
SILVER,2025-12-29T09:30:00+00:00,2026-01-05T09:30:00+00:00,71.73,65.755,LONG,0.7860502215517842,0.5,TIME_EXIT,-847.430571629286,85540.44222321478,False,,
